admin_user_email,input_phrase,input_language,output_phrase,output_language,category
sanoop@rightsolutions.ae,E306,FRENCH,E306,ENGLISH,batch 1
sanoop@rightsolutions.ae,E307,FRENCH,E307,ENGLISH,batch 1
sanoop@rightsolutions.ae,E308,FRENCH,E308,ENGLISH,batch 1
sanoop@rightsolutions.ae,E309,FRENCH,E309,ENGLISH,batch 1
sanoop@rightsolutions.ae,E310,FRENCH,E310,ENGLISH,batch 1
sanoop@rightsolutions.ae,E315,FRENCH,E315,ENGLISH,batch 1
sanoop@rightsolutions.ae,E316,FRENCH,E316,ENGLISH,batch 1
sanoop@rightsolutions.ae,E319,FRENCH,E319,ENGLISH,batch 1
sanoop@rightsolutions.ae,E320,FRENCH,E320,ENGLISH,batch 1
sanoop@rightsolutions.ae,E321,FRENCH,E321,ENGLISH,batch 1
sanoop@rightsolutions.ae,E322,FRENCH,E322,ENGLISH,batch 1
sanoop@rightsolutions.ae,E325,FRENCH,E325,ENGLISH,batch 1
sanoop@rightsolutions.ae,E326,FRENCH,E326,ENGLISH,batch 1
sanoop@rightsolutions.ae,E327,FRENCH,E327,ENGLISH,batch 1
sanoop@rightsolutions.ae,E330,FRENCH,E330,ENGLISH,batch 1
sanoop@rightsolutions.ae,E331,FRENCH,E331,ENGLISH,batch 1
sanoop@rightsolutions.ae,E332,FRENCH,E332,ENGLISH,batch 1
sanoop@rightsolutions.ae,E333,FRENCH,E333,ENGLISH,batch 1
sanoop@rightsolutions.ae,E334,FRENCH,E334,ENGLISH,batch 1
sanoop@rightsolutions.ae,E335,FRENCH,E335,ENGLISH,batch 1
sanoop@rightsolutions.ae,E336,FRENCH,E336,ENGLISH,batch 1
sanoop@rightsolutions.ae,E337,FRENCH,E337,ENGLISH,batch 1
sanoop@rightsolutions.ae,E338,FRENCH,E338,ENGLISH,batch 1
sanoop@rightsolutions.ae,E339,FRENCH,E339,ENGLISH,batch 1
sanoop@rightsolutions.ae,E340,FRENCH,E340,ENGLISH,batch 1
sanoop@rightsolutions.ae,E341,FRENCH,E341,ENGLISH,batch 1
sanoop@rightsolutions.ae,E343,FRENCH,E343,ENGLISH,batch 1
sanoop@rightsolutions.ae,E350,FRENCH,E350,ENGLISH,batch 1
sanoop@rightsolutions.ae,E351,FRENCH,E351,ENGLISH,batch 1
sanoop@rightsolutions.ae,E352,FRENCH,E352,ENGLISH,batch 1
sanoop@rightsolutions.ae,E353,FRENCH,E353,ENGLISH,batch 1
sanoop@rightsolutions.ae,E354,FRENCH,E354,ENGLISH,batch 1
sanoop@rightsolutions.ae,E355,FRENCH,E355,ENGLISH,batch 1
sanoop@rightsolutions.ae,E356,FRENCH,E356,ENGLISH,batch 1
sanoop@rightsolutions.ae,E357,FRENCH,E357,ENGLISH,batch 1
sanoop@rightsolutions.ae,E363,FRENCH,E363,ENGLISH,batch 1
sanoop@rightsolutions.ae,E380,FRENCH,E380,ENGLISH,batch 1
sanoop@rightsolutions.ae,E385,FRENCH,E385,ENGLISH,batch 1
sanoop@rightsolutions.ae,E392,FRENCH,E392,ENGLISH,batch 1
sanoop@rightsolutions.ae,E400,FRENCH,E400,ENGLISH,batch 1
sanoop@rightsolutions.ae,E401,FRENCH,E401,ENGLISH,batch 1
sanoop@rightsolutions.ae,E402,FRENCH,E402,ENGLISH,batch 1
sanoop@rightsolutions.ae,E403,FRENCH,E403,ENGLISH,batch 1
sanoop@rightsolutions.ae,E404,FRENCH,E404,ENGLISH,batch 1
sanoop@rightsolutions.ae,E405,FRENCH,E405,ENGLISH,batch 1
sanoop@rightsolutions.ae,E406,FRENCH,E406,ENGLISH,batch 1
sanoop@rightsolutions.ae,E407,FRENCH,E407,ENGLISH,batch 1
sanoop@rightsolutions.ae,E407a,FRENCH,E407a,ENGLISH,batch 1
sanoop@rightsolutions.ae,E410,FRENCH,E410,ENGLISH,batch 1
sanoop@rightsolutions.ae,E412,FRENCH,E412,ENGLISH,batch 1
sanoop@rightsolutions.ae,E413,FRENCH,E413,ENGLISH,batch 1
sanoop@rightsolutions.ae,E414,FRENCH,E414,ENGLISH,batch 1
sanoop@rightsolutions.ae,E415,FRENCH,E415,ENGLISH,batch 1
sanoop@rightsolutions.ae,E416,FRENCH,E416,ENGLISH,batch 1
sanoop@rightsolutions.ae,E417,FRENCH,E417,ENGLISH,batch 1
sanoop@rightsolutions.ae,E418,FRENCH,E418,ENGLISH,batch 1
sanoop@rightsolutions.ae,E420i,FRENCH,E420i,ENGLISH,batch 1
sanoop@rightsolutions.ae,E420ii,FRENCH,E420ii,ENGLISH,batch 1
sanoop@rightsolutions.ae,E421,FRENCH,E421,ENGLISH,batch 1
sanoop@rightsolutions.ae,E422,FRENCH,E422,ENGLISH,batch 1
sanoop@rightsolutions.ae,E423,FRENCH,E423,ENGLISH,batch 1
sanoop@rightsolutions.ae,E425,FRENCH,E425,ENGLISH,batch 1
sanoop@rightsolutions.ae,E426,FRENCH,E426,ENGLISH,batch 1
sanoop@rightsolutions.ae,E427,FRENCH,E427,ENGLISH,batch 1
sanoop@rightsolutions.ae,E431,FRENCH,E431,ENGLISH,batch 1
sanoop@rightsolutions.ae,E432,FRENCH,E432,ENGLISH,batch 1
sanoop@rightsolutions.ae,E433,FRENCH,E433,ENGLISH,batch 1
sanoop@rightsolutions.ae,E434,FRENCH,E434,ENGLISH,batch 1
sanoop@rightsolutions.ae,E435,FRENCH,E435,ENGLISH,batch 1
sanoop@rightsolutions.ae,E436,FRENCH,E436,ENGLISH,batch 1
sanoop@rightsolutions.ae,E440,FRENCH,E440,ENGLISH,batch 1
sanoop@rightsolutions.ae,E442,FRENCH,E442,ENGLISH,batch 1
sanoop@rightsolutions.ae,E444,FRENCH,E444,ENGLISH,batch 1
sanoop@rightsolutions.ae,E445,FRENCH,E445,ENGLISH,batch 1
sanoop@rightsolutions.ae,E450,FRENCH,E450,ENGLISH,batch 1
sanoop@rightsolutions.ae,E451,FRENCH,E451,ENGLISH,batch 1
sanoop@rightsolutions.ae,E452,FRENCH,E452,ENGLISH,batch 1
sanoop@rightsolutions.ae,E459,FRENCH,E459,ENGLISH,batch 1
sanoop@rightsolutions.ae,E460,FRENCH,E460,ENGLISH,batch 1
sanoop@rightsolutions.ae,E461,FRENCH,E461,ENGLISH,batch 1
sanoop@rightsolutions.ae,E462,FRENCH,E462,ENGLISH,batch 1
sanoop@rightsolutions.ae,E463,FRENCH,E463,ENGLISH,batch 1
sanoop@rightsolutions.ae,E464,FRENCH,E464,ENGLISH,batch 1
sanoop@rightsolutions.ae,E465,FRENCH,E465,ENGLISH,batch 1
sanoop@rightsolutions.ae,E466,FRENCH,E466,ENGLISH,batch 1
sanoop@rightsolutions.ae,E468,FRENCH,E468,ENGLISH,batch 1
sanoop@rightsolutions.ae,E469,FRENCH,E469,ENGLISH,batch 1
sanoop@rightsolutions.ae,E470a,FRENCH,E470a,ENGLISH,batch 1
sanoop@rightsolutions.ae,E470b,FRENCH,E470b,ENGLISH,batch 1
sanoop@rightsolutions.ae,E471,FRENCH,E471,ENGLISH,batch 1
sanoop@rightsolutions.ae,E472a,FRENCH,E472a,ENGLISH,batch 1
sanoop@rightsolutions.ae,E472b,FRENCH,E472b,ENGLISH,batch 1
sanoop@rightsolutions.ae,E472c,FRENCH,E472c,ENGLISH,batch 1
sanoop@rightsolutions.ae,E472d,FRENCH,E472d,ENGLISH,batch 1
sanoop@rightsolutions.ae,E472e,FRENCH,E472e,ENGLISH,batch 1
sanoop@rightsolutions.ae,E472f,FRENCH,E472f,ENGLISH,batch 1
sanoop@rightsolutions.ae,E473,FRENCH,E473,ENGLISH,batch 1
sanoop@rightsolutions.ae,E474,FRENCH,E474,ENGLISH,batch 1
sanoop@rightsolutions.ae,E475,FRENCH,E475,ENGLISH,batch 1
sanoop@rightsolutions.ae,E476,FRENCH,E476,ENGLISH,batch 1
sanoop@rightsolutions.ae,E477,FRENCH,E477,ENGLISH,batch 1
sanoop@rightsolutions.ae,E479b,FRENCH,E479b,ENGLISH,batch 1
sanoop@rightsolutions.ae,E481,FRENCH,E481,ENGLISH,batch 1
sanoop@rightsolutions.ae,E482,FRENCH,E482,ENGLISH,batch 1
sanoop@rightsolutions.ae,E483,FRENCH,E483,ENGLISH,batch 1
sanoop@rightsolutions.ae,E491,FRENCH,E491,ENGLISH,batch 1
sanoop@rightsolutions.ae,E492,FRENCH,E492,ENGLISH,batch 1
sanoop@rightsolutions.ae,E493,FRENCH,E493,ENGLISH,batch 1
sanoop@rightsolutions.ae,E494,FRENCH,E494,ENGLISH,batch 1
sanoop@rightsolutions.ae,E495,FRENCH,E495,ENGLISH,batch 1
sanoop@rightsolutions.ae,E499,FRENCH,E499,ENGLISH,batch 1
sanoop@rightsolutions.ae,E500,FRENCH,E500,ENGLISH,batch 1
sanoop@rightsolutions.ae,E501,FRENCH,E501,ENGLISH,batch 1
sanoop@rightsolutions.ae,E503,FRENCH,E503,ENGLISH,batch 1
sanoop@rightsolutions.ae,E504,FRENCH,E504,ENGLISH,batch 1
sanoop@rightsolutions.ae,E507,FRENCH,E507,ENGLISH,batch 1
sanoop@rightsolutions.ae,E508,FRENCH,E508,ENGLISH,batch 1
sanoop@rightsolutions.ae,E509,FRENCH,E509,ENGLISH,batch 1
sanoop@rightsolutions.ae,E511,FRENCH,E511,ENGLISH,batch 1
sanoop@rightsolutions.ae,E512,FRENCH,E512,ENGLISH,batch 1
sanoop@rightsolutions.ae,E513,FRENCH,E513,ENGLISH,batch 1
sanoop@rightsolutions.ae,E514,FRENCH,E514,ENGLISH,batch 1
sanoop@rightsolutions.ae,E515,FRENCH,E515,ENGLISH,batch 1
sanoop@rightsolutions.ae,E516,FRENCH,E516,ENGLISH,batch 1
sanoop@rightsolutions.ae,E517,FRENCH,E517,ENGLISH,batch 1
sanoop@rightsolutions.ae,E520,FRENCH,E520,ENGLISH,batch 1
sanoop@rightsolutions.ae,E521,FRENCH,E521,ENGLISH,batch 1
sanoop@rightsolutions.ae,E522,FRENCH,E522,ENGLISH,batch 1
sanoop@rightsolutions.ae,E523,FRENCH,E523,ENGLISH,batch 1
sanoop@rightsolutions.ae,E524,FRENCH,E524,ENGLISH,batch 1
sanoop@rightsolutions.ae,E525,FRENCH,E525,ENGLISH,batch 1
sanoop@rightsolutions.ae,E526,FRENCH,E526,ENGLISH,batch 1
sanoop@rightsolutions.ae,E527,FRENCH,E527,ENGLISH,batch 1
sanoop@rightsolutions.ae,E528,FRENCH,E528,ENGLISH,batch 1
sanoop@rightsolutions.ae,E529,FRENCH,E529,ENGLISH,batch 1
sanoop@rightsolutions.ae,E530,FRENCH,E530,ENGLISH,batch 1
sanoop@rightsolutions.ae,E535,FRENCH,E535,ENGLISH,batch 1
sanoop@rightsolutions.ae,E536,FRENCH,E536,ENGLISH,batch 1
sanoop@rightsolutions.ae,E538,FRENCH,E538,ENGLISH,batch 1
sanoop@rightsolutions.ae,E541,FRENCH,E541,ENGLISH,batch 1
sanoop@rightsolutions.ae,E551,FRENCH,E551,ENGLISH,batch 1
sanoop@rightsolutions.ae,E552,FRENCH,E552,ENGLISH,batch 1
sanoop@rightsolutions.ae,E553ai,FRENCH,E553ai,ENGLISH,batch 1
sanoop@rightsolutions.ae,E553aii,FRENCH,E553aii,ENGLISH,batch 1
sanoop@rightsolutions.ae,E553b,FRENCH,E553b,ENGLISH,batch 1
sanoop@rightsolutions.ae,E554,FRENCH,E554,ENGLISH,batch 1
sanoop@rightsolutions.ae,E555,FRENCH,E555,ENGLISH,batch 1
sanoop@rightsolutions.ae,E556,FRENCH,E556,ENGLISH,batch 1
sanoop@rightsolutions.ae,E559,FRENCH,E559,ENGLISH,batch 1
sanoop@rightsolutions.ae,E570,FRENCH,E570,ENGLISH,batch 1
sanoop@rightsolutions.ae,E574,FRENCH,E574,ENGLISH,batch 1
sanoop@rightsolutions.ae,E575,FRENCH,E575,ENGLISH,batch 1
sanoop@rightsolutions.ae,E576,FRENCH,E576,ENGLISH,batch 1
sanoop@rightsolutions.ae,E577,FRENCH,E577,ENGLISH,batch 1
sanoop@rightsolutions.ae,E578,FRENCH,E578,ENGLISH,batch 1
sanoop@rightsolutions.ae,E579,FRENCH,E579,ENGLISH,batch 1
sanoop@rightsolutions.ae,E585,FRENCH,E585,ENGLISH,batch 1
sanoop@rightsolutions.ae,E586,FRENCH,E586,ENGLISH,batch 1
sanoop@rightsolutions.ae,E620,FRENCH,E620,ENGLISH,batch 1
sanoop@rightsolutions.ae,E621,FRENCH,E621,ENGLISH,batch 1
sanoop@rightsolutions.ae,E622,FRENCH,E622,ENGLISH,batch 1
sanoop@rightsolutions.ae,E623,FRENCH,E623,ENGLISH,batch 1
sanoop@rightsolutions.ae,E624,FRENCH,E624,ENGLISH,batch 1
sanoop@rightsolutions.ae,E625,FRENCH,E625,ENGLISH,batch 1
sanoop@rightsolutions.ae,E626,FRENCH,E626,ENGLISH,batch 1
sanoop@rightsolutions.ae,E627,FRENCH,E627,ENGLISH,batch 1
sanoop@rightsolutions.ae,E628,FRENCH,E628,ENGLISH,batch 1
sanoop@rightsolutions.ae,E629,FRENCH,E629,ENGLISH,batch 1
sanoop@rightsolutions.ae,E630,FRENCH,E630,ENGLISH,batch 1
sanoop@rightsolutions.ae,E631,FRENCH,E631,ENGLISH,batch 1
sanoop@rightsolutions.ae,E632,FRENCH,E632,ENGLISH,batch 1
sanoop@rightsolutions.ae,E633,FRENCH,E633,ENGLISH,batch 1
sanoop@rightsolutions.ae,E634,FRENCH,E634,ENGLISH,batch 1
sanoop@rightsolutions.ae,E635,FRENCH,E635,ENGLISH,batch 1
sanoop@rightsolutions.ae,E640,FRENCH,E640,ENGLISH,batch 1
sanoop@rightsolutions.ae,E641,FRENCH,E641,ENGLISH,batch 1
sanoop@rightsolutions.ae,E650,FRENCH,E650,ENGLISH,batch 1
sanoop@rightsolutions.ae,E900,FRENCH,E900,ENGLISH,batch 1
sanoop@rightsolutions.ae,E901,FRENCH,E901,ENGLISH,batch 1
sanoop@rightsolutions.ae,E902,FRENCH,E902,ENGLISH,batch 1
sanoop@rightsolutions.ae,E903,FRENCH,E903,ENGLISH,batch 1
sanoop@rightsolutions.ae,E904,FRENCH,E904,ENGLISH,batch 1
sanoop@rightsolutions.ae,E905,FRENCH,E905,ENGLISH,batch 1
sanoop@rightsolutions.ae,E907,FRENCH,E907,ENGLISH,batch 1
sanoop@rightsolutions.ae,E914,FRENCH,E914,ENGLISH,batch 1
sanoop@rightsolutions.ae,E920,FRENCH,E920,ENGLISH,batch 1
sanoop@rightsolutions.ae,E927b,FRENCH,E927b,ENGLISH,batch 1
sanoop@rightsolutions.ae,E938,FRENCH,E938,ENGLISH,batch 1
sanoop@rightsolutions.ae,E939,FRENCH,E939,ENGLISH,batch 1
sanoop@rightsolutions.ae,E941,FRENCH,E941,ENGLISH,batch 1
sanoop@rightsolutions.ae,E942,FRENCH,E942,ENGLISH,batch 1
sanoop@rightsolutions.ae,E943a,FRENCH,E943a,ENGLISH,batch 1
sanoop@rightsolutions.ae,E943b,FRENCH,E943b,ENGLISH,batch 1
sanoop@rightsolutions.ae,E944,FRENCH,E944,ENGLISH,batch 1
sanoop@rightsolutions.ae,E948,FRENCH,E948,ENGLISH,batch 1
sanoop@rightsolutions.ae,E949,FRENCH,E949,ENGLISH,batch 1
sanoop@rightsolutions.ae,E950,FRENCH,E950,ENGLISH,batch 1
sanoop@rightsolutions.ae,E951,FRENCH,E951,ENGLISH,batch 1
sanoop@rightsolutions.ae,E952,FRENCH,E952,ENGLISH,batch 1
sanoop@rightsolutions.ae,E953,FRENCH,E953,ENGLISH,batch 1
sanoop@rightsolutions.ae,E954,FRENCH,E954,ENGLISH,batch 1
sanoop@rightsolutions.ae,E955,FRENCH,E955,ENGLISH,batch 1
sanoop@rightsolutions.ae,E957,FRENCH,E957,ENGLISH,batch 1
sanoop@rightsolutions.ae,E959,FRENCH,E959,ENGLISH,batch 1
sanoop@rightsolutions.ae,E960,FRENCH,E960,ENGLISH,batch 1
sanoop@rightsolutions.ae,E961,FRENCH,E961,ENGLISH,batch 1
sanoop@rightsolutions.ae,E962,FRENCH,E962,ENGLISH,batch 1
sanoop@rightsolutions.ae,E964,FRENCH,E964,ENGLISH,batch 1
sanoop@rightsolutions.ae,E965i,FRENCH,E965i,ENGLISH,batch 1
sanoop@rightsolutions.ae,E965ii,FRENCH,E965ii,ENGLISH,batch 1
sanoop@rightsolutions.ae,E966,FRENCH,E966,ENGLISH,batch 1
sanoop@rightsolutions.ae,E967,FRENCH,E967,ENGLISH,batch 1
sanoop@rightsolutions.ae,E968,FRENCH,E968,ENGLISH,batch 1
sanoop@rightsolutions.ae,E969,FRENCH,E969,ENGLISH,batch 1
sanoop@rightsolutions.ae,E999,FRENCH,E999,ENGLISH,batch 1
sanoop@rightsolutions.ae,Graine d'achiote,FRENCH,Achiote Seed,ENGLISH,batch 1
sanoop@rightsolutions.ae,Salé,FRENCH,Cured,ENGLISH,batch 1
sanoop@rightsolutions.ae,Anti-agglomérants et agents d'écoulement libre,FRENCH,Anticaking Agents and Free-Flow Agents (),ENGLISH,batch 1
sanoop@rightsolutions.ae,Pate d'amande,FRENCH,Almond Paste,ENGLISH,batch 1
sanoop@rightsolutions.ae,Pâte de noix de coco,FRENCH,Coconut paste,ENGLISH,batch 1
sanoop@rightsolutions.ae,Busiate,FRENCH,Busiate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Busiati,FRENCH,Busiati,ENGLISH,batch 1
sanoop@rightsolutions.ae,Bucatini,FRENCH,Bucatini,ENGLISH,batch 1
sanoop@rightsolutions.ae,Bigoli,FRENCH,Bigoli,ENGLISH,batch 1
sanoop@rightsolutions.ae,Anelli,FRENCH,Anelli,ENGLISH,batch 1
sanoop@rightsolutions.ae,Anellini,FRENCH,Anellini,ENGLISH,batch 1
sanoop@rightsolutions.ae,Ditali,FRENCH,Ditali,ENGLISH,batch 1
sanoop@rightsolutions.ae,Ziti,FRENCH,Ziti,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cencioni,FRENCH,Cencioni,ENGLISH,batch 1
sanoop@rightsolutions.ae,Caccavelle,FRENCH,Caccavelle,ENGLISH,batch 1
sanoop@rightsolutions.ae,Corzetti,FRENCH,Corzetti,ENGLISH,batch 1
sanoop@rightsolutions.ae,Conchiglie,FRENCH,Conchiglie,ENGLISH,batch 1
sanoop@rightsolutions.ae,Conchigliette,FRENCH,Conchigliette,ENGLISH,batch 1
sanoop@rightsolutions.ae,Conchiglioni,FRENCH,Conchiglioni,ENGLISH,batch 1
sanoop@rightsolutions.ae,Conchiglle,FRENCH,Conchiglle,ENGLISH,batch 1
sanoop@rightsolutions.ae,Donderet,FRENCH,Donderet,ENGLISH,batch 1
sanoop@rightsolutions.ae,Agnolotti,FRENCH,Agnolotti,ENGLISH,batch 1
sanoop@rightsolutions.ae,En conserve,FRENCH,Canned,ENGLISH,batch 1
sanoop@rightsolutions.ae,Information sur les allergènes,FRENCH,Allergen Information:,ENGLISH,batch 1
sanoop@rightsolutions.ae,Muffin américain,FRENCH,American Muffin,ENGLISH,batch 1
sanoop@rightsolutions.ae,Muffins américain,FRENCH,American Muffins,ENGLISH,batch 1
sanoop@rightsolutions.ae,Muffin anglais,FRENCH,Breakfast Muffin,ENGLISH,batch 1
sanoop@rightsolutions.ae,Riz brun croustillant,FRENCH,Brown rice crisp,ENGLISH,batch 1
sanoop@rightsolutions.ae,Crunchie,FRENCH,Crunchie,ENGLISH,batch 1
sanoop@rightsolutions.ae,En dés,FRENCH,Diced,ENGLISH,batch 1
sanoop@rightsolutions.ae,Frit,FRENCH,Deep-fried,ENGLISH,batch 1
sanoop@rightsolutions.ae,Frit,FRENCH,Fried,ENGLISH,batch 1
sanoop@rightsolutions.ae,Raffermisseurs de pâte,FRENCH,Dough Strengtheners,ENGLISH,batch 1
sanoop@rightsolutions.ae,Noix croquante,FRENCH,Crunchy Nut,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cube de bouillon,FRENCH,Broth Cube,ENGLISH,batch 1
sanoop@rightsolutions.ae,Bouillon de cube,FRENCH,Bouillon Cube,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cube de bouillon debœuf,FRENCH,Beef Bouillon Cube,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cube de bouillon de poulet,FRENCH,Chicken Bouillon Cube,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cube de bouillon de poulet,FRENCH,Chicken Stock Cube,ENGLISH,batch 1
sanoop@rightsolutions.ae,Supplément de levure de boulanger,FRENCH,Baker’s Yeast Supplement,ENGLISH,batch 1
sanoop@rightsolutions.ae,Confit,FRENCH,Candied,ENGLISH,batch 1
sanoop@rightsolutions.ae,Acétate d'ammonium,FRENCH,Ammonium Acetate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Adipates d'ammonium,FRENCH,Ammonium Adipates,ENGLISH,batch 1
sanoop@rightsolutions.ae,Sel de céleri,FRENCH,Celery Salt,ENGLISH,batch 1
sanoop@rightsolutions.ae,Sel d'Epsom,FRENCH,Epsom Salt,ENGLISH,batch 1
sanoop@rightsolutions.ae,Sel noir,FRENCH,Black Salt,ENGLISH,batch 1
sanoop@rightsolutions.ae,Alginate d'ammonium,FRENCH,Ammonium Alginate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Alginate d'ammonium,FRENCH,Ammonium alginate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Sel de traitement,FRENCH,Curing Salt,ENGLISH,batch 1
sanoop@rightsolutions.ae,Bok Choy,FRENCH,Bok Choy,ENGLISH,batch 1
sanoop@rightsolutions.ae,Acide abiétique,FRENCH,Abietic Acid,ENGLISH,batch 1
sanoop@rightsolutions.ae,Anthocyanes,FRENCH,Anthocyanins,ENGLISH,batch 1
sanoop@rightsolutions.ae,Anthocyanes,FRENCH,Anthocyanins,ENGLISH,batch 1
sanoop@rightsolutions.ae,A partir de,FRENCH,from,ENGLISH,batch 1
sanoop@rightsolutions.ae,A partir de concentré,FRENCH,From Concentrate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Produits laitiers de culture,FRENCH,Cultured Dairy Products,ENGLISH,batch 1
sanoop@rightsolutions.ae,Produits laitiers de culture,FRENCH,Cultured Milk Products,ENGLISH,batch 1
sanoop@rightsolutions.ae,Régulateurs d'acidité,FRENCH,Acidity Regulators,ENGLISH,batch 1
sanoop@rightsolutions.ae,Ammonium Muriate,FRENCH,Ammonium Muriate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Alitame,FRENCH,Alitame,ENGLISH,batch 1
sanoop@rightsolutions.ae,Amidon traité alcalin,FRENCH,Alkaline Treated Starch,ENGLISH,batch 1
sanoop@rightsolutions.ae,Arômes artificiels,FRENCH,Artificial Flavors (),ENGLISH,batch 1
sanoop@rightsolutions.ae,Arômes artificiels,FRENCH,Artificial Flavours (),ENGLISH,batch 1
sanoop@rightsolutions.ae,Courge aux fruits,FRENCH,Fruit Squash,ENGLISH,batch 1
sanoop@rightsolutions.ae,Courge banane,FRENCH,Banana Squash,ENGLISH,batch 1
sanoop@rightsolutions.ae,Courge poivrée,FRENCH,Acorn Squash,ENGLISH,batch 1
sanoop@rightsolutions.ae,Digestif,FRENCH,Digestive,ENGLISH,batch 1
sanoop@rightsolutions.ae,Blanc-manger,FRENCH,Blancmange,ENGLISH,batch 1
sanoop@rightsolutions.ae,Allergènes: contient,FRENCH,Allergens: Contains,ENGLISH,batch 1
sanoop@rightsolutions.ae,Banane,FRENCH,Banana,ENGLISH,batch 1
sanoop@rightsolutions.ae,Mousse au chocolat,FRENCH,Chocolate Mousse,ENGLISH,batch 1
sanoop@rightsolutions.ae,Boisson orgée,FRENCH,Barley Water,ENGLISH,batch 1
sanoop@rightsolutions.ae,Eau de noix de coco,FRENCH,Coconut Water,ENGLISH,batch 1
sanoop@rightsolutions.ae,Bière,FRENCH,Beer,ENGLISH,batch 1
sanoop@rightsolutions.ae,Eau gazeuse,FRENCH,Carbonated Water,ENGLISH,batch 1
sanoop@rightsolutions.ae,Méthylthiopropionaldéhyde-3,FRENCH,3-Methylthiopropionaldehyde,ENGLISH,batch 1
sanoop@rightsolutions.ae,Solvants de support,FRENCH,Carriers / Carrier Solvents (),ENGLISH,batch 1
sanoop@rightsolutions.ae,Nonanoate d'éthyle,FRENCH,Ethyl Nonanoate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Bardane,FRENCH,Burdock,ENGLISH,batch 1
sanoop@rightsolutions.ae,Plant de bardane,FRENCH,Burdock Plant,ENGLISH,batch 1
sanoop@rightsolutions.ae,Angélique,FRENCH,Angelica,ENGLISH,batch 1
sanoop@rightsolutions.ae,épine-vinette,FRENCH,Barberry,ENGLISH,batch 1
sanoop@rightsolutions.ae,Ginseng,FRENCH,Ginseng,ENGLISH,batch 1
sanoop@rightsolutions.ae,Sureau,FRENCH,Elderberry,ENGLISH,batch 1
sanoop@rightsolutions.ae,Marante,FRENCH,Arrowroot,ENGLISH,batch 1
sanoop@rightsolutions.ae,Plante de marante,FRENCH,Arrowroot Plant,ENGLISH,batch 1
sanoop@rightsolutions.ae,Feuille de laurier,FRENCH,Bay Laurel,ENGLISH,batch 1
sanoop@rightsolutions.ae,Échinacée,FRENCH,Echinacea,ENGLISH,batch 1
sanoop@rightsolutions.ae,Griffes du diable,FRENCH,Devil's Claw,ENGLISH,batch 1
sanoop@rightsolutions.ae,Feuille de pissenlit,FRENCH,Dandelion Leaf,ENGLISH,batch 1
sanoop@rightsolutions.ae,Calamus,FRENCH,Calamus,ENGLISH,batch 1
sanoop@rightsolutions.ae,Annatto,FRENCH,Annatto,ENGLISH,batch 1
sanoop@rightsolutions.ae,Vin d'orge,FRENCH,Barley Wine,ENGLISH,batch 1
sanoop@rightsolutions.ae,Vin de fruits,FRENCH,Fruit Wine,ENGLISH,batch 1
sanoop@rightsolutions.ae,Vin de cerise,FRENCH,Cherry Wine,ENGLISH,batch 1
sanoop@rightsolutions.ae,Vin de coyol,FRENCH,Coyol Wine,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cuivre,FRENCH,Copper,ENGLISH,batch 1
sanoop@rightsolutions.ae,Son de blé,FRENCH,Bran,ENGLISH,batch 1
sanoop@rightsolutions.ae,Son de maïs,FRENCH,Corn Bran,ENGLISH,batch 1
sanoop@rightsolutions.ae,Euterpe oleracea,FRENCH,Acai Palm,ENGLISH,batch 1
sanoop@rightsolutions.ae,Amidon acétylé,FRENCH,Acetylated Starch,ENGLISH,batch 1
sanoop@rightsolutions.ae,Amidon acétylé - Acétate d'amidon,FRENCH,Acetylated starch - Starch acetate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Fécule de maïs,FRENCH,Cornstarch,ENGLISH,batch 1
sanoop@rightsolutions.ae,Amidon de maïs modifié à l'acide,FRENCH,Acid-Modified Corn Starch,ENGLISH,batch 1
sanoop@rightsolutions.ae,Amidon traité à l'acide,FRENCH,Acid Treated Starch,ENGLISH,batch 1
sanoop@rightsolutions.ae,Amidon traité aux enzymes,FRENCH,Enzyme Treated Starch,ENGLISH,batch 1
sanoop@rightsolutions.ae,Amidon oxydé acétylé,FRENCH,Acetylated Oxidised Starch,ENGLISH,batch 1
sanoop@rightsolutions.ae,Amidon oxydé acétylé,FRENCH,Acetylated oxidised starch,ENGLISH,batch 1
sanoop@rightsolutions.ae,Fécule de maïs,FRENCH,Corn Starch,ENGLISH,batch 1
sanoop@rightsolutions.ae,Fécule de maïs oxydée,FRENCH,"Cornstarch, Oxidized",ENGLISH,batch 1
sanoop@rightsolutions.ae,Fécule de maïs modifiée à l'acide,FRENCH,"Cornstarch, Acid-Modified",ENGLISH,batch 1
sanoop@rightsolutions.ae,Amidon blanchi,FRENCH,Bleached Starch,ENGLISH,batch 1
